2023-03-02 11:57:50,522 DEBUG   HandlerThread:406987 [system_monitor.py:probe():181] {'os': 'Linux-5.15.0-60-generic-x86_64-with-debian-bullseye-sid', 'python': '3.7.0', 'heartbeatAt': '2023-03-02T16:57:50.506536', 'startedAt': '2023-03-02T16:57:50.179722', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'humanRL_gym_ple/modified_dqn_ple.py', 'codePath': 'humanRL_gym_ple/modified_dqn_ple.py', 'git': {'remote': 'https://github.com/rach0012/humanRL_prior_games.git', 'commit': 'c9fff26af5df3e1cdea023536da5fda114ba5c60'}, 'email': 'zhding@mail.ustc.edu.cn', 'root': '/home/quantumiracle/research/humanRL_prior_games', 'host': 'quantumiracle-XPS-8940', 'username': 'quantumiracle', 'executable': '/home/quantumiracle/anaconda3/envs/x/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3181.7785, 'min': 800.0, 'max': 4825.0}, 'cpu_freq_per_core': [{'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4900.0}, {'current': 2500.0, 'min': 800.0, 'max': 4900.0}, {'current': 4175.706, 'min': 800.0, 'max': 4800.0}, {'current': 4198.509, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4900.0}, {'current': 2500.0, 'min': 800.0, 'max': 4900.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 4388.666, 'min': 800.0, 'max': 4800.0}, {'current': 2500.0, 'min': 800.0, 'max': 4800.0}, {'current': 4237.218, 'min': 800.0, 'max': 4800.0}], 'disk': {'total': 915.3232879638672, 'used': 867.4378890991211}, 'gpu': 'NVIDIA GeForce RTX 3060 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Ti', 'memory_total': 8589934592}], 'memory': {'total': 62.483726501464844}}
2023-03-02 11:57:50,522 INFO    HandlerThread:406987 [system_monitor.py:probe():182] Finished collecting system info
2023-03-02 11:57:50,522 INFO    HandlerThread:406987 [system_monitor.py:probe():185] Publishing system info
2023-03-02 11:57:50,522 DEBUG   HandlerThread:406987 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2023-03-02 11:57:50,523 DEBUG   HandlerThread:406987 [system_info.py:_save_pip():67] Saving pip packages done
2023-03-02 11:57:50,523 DEBUG   HandlerThread:406987 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2023-03-02 11:57:51,377 DEBUG   HandlerThread:406987 [system_info.py:_save_conda():86] Saving conda packages done
2023-03-02 11:57:51,377 DEBUG   HandlerThread:406987 [system_info.py:_save_code():89] Saving code
2023-03-02 11:57:51,383 DEBUG   HandlerThread:406987 [system_info.py:_save_code():110] Saving code done
2023-03-02 11:57:51,383 DEBUG   HandlerThread:406987 [system_info.py:_save_patches():127] Saving git patches
2023-03-02 11:57:51,406 DEBUG   HandlerThread:406987 [system_info.py:_save_patches():169] Saving git patches done
2023-03-02 11:57:51,407 INFO    HandlerThread:406987 [system_monitor.py:probe():187] Finished publishing system info
2023-03-02 11:57:51,410 DEBUG   SenderThread:406987 [sender.py:send():336] send: files
2023-03-02 11:57:51,411 INFO    SenderThread:406987 [sender.py:_save_file():1321] saving file wandb-metadata.json with policy now
2023-03-02 11:57:51,411 INFO    SenderThread:406987 [sender.py:_save_file():1321] saving file code/humanRL_gym_ple/modified_dqn_ple.py with policy now
2023-03-02 11:57:51,411 INFO    SenderThread:406987 [sender.py:_save_file():1321] saving file diff.patch with policy now
2023-03-02 11:57:51,417 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: stop_status
2023-03-02 11:57:51,418 DEBUG   SenderThread:406987 [sender.py:send():336] send: telemetry
2023-03-02 11:57:51,418 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: stop_status
2023-03-02 11:57:51,441 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_created():275] file/dir created: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/wandb-summary.json
2023-03-02 11:57:51,441 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_created():275] file/dir created: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/requirements.txt
2023-03-02 11:57:51,441 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_created():275] file/dir created: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/wandb-metadata.json
2023-03-02 11:57:51,441 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_created():275] file/dir created: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/conda-environment.yaml
2023-03-02 11:57:51,441 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_created():275] file/dir created: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/code/humanRL_gym_ple/modified_dqn_ple.py
2023-03-02 11:57:51,441 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_created():275] file/dir created: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/diff.patch
2023-03-02 11:57:51,441 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_created():275] file/dir created: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/code
2023-03-02 11:57:51,441 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_created():275] file/dir created: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/code/humanRL_gym_ple
2023-03-02 11:57:51,491 INFO    wandb-upload_1:406987 [upload_job.py:push():118] Skipped uploading /tmp/tmpaeq4qwrxwandb/gdgm57ne-code/humanRL_gym_ple/modified_dqn_ple.py
2023-03-02 11:57:51,513 DEBUG   SenderThread:406987 [sender.py:send():336] send: exit
2023-03-02 11:57:51,514 INFO    SenderThread:406987 [sender.py:send_exit():559] handling exit code: 1
2023-03-02 11:57:51,514 INFO    SenderThread:406987 [sender.py:send_exit():561] handling runtime: 0
2023-03-02 11:57:51,514 INFO    SenderThread:406987 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-02 11:57:51,514 INFO    SenderThread:406987 [sender.py:send_exit():567] send defer
2023-03-02 11:57:51,514 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:51,514 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 0
2023-03-02 11:57:51,514 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:51,514 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 0
2023-03-02 11:57:51,514 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 1
2023-03-02 11:57:51,514 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:51,514 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 1
2023-03-02 11:57:51,515 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:51,515 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 1
2023-03-02 11:57:51,515 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 2
2023-03-02 11:57:51,515 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:51,515 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 2
2023-03-02 11:57:51,515 INFO    HandlerThread:406987 [system_monitor.py:finish():161] Stopping system monitor
2023-03-02 11:57:51,515 DEBUG   SystemMonitor:406987 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-02 11:57:51,515 DEBUG   SystemMonitor:406987 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-03-02 11:57:51,515 DEBUG   SystemMonitor:406987 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-03-02 11:57:51,516 INFO    HandlerThread:406987 [interfaces.py:finish():175] Joined cpu
2023-03-02 11:57:51,516 INFO    HandlerThread:406987 [interfaces.py:finish():175] Joined disk
2023-03-02 11:57:51,567 INFO    HandlerThread:406987 [interfaces.py:finish():175] Joined gpu
2023-03-02 11:57:51,567 INFO    HandlerThread:406987 [interfaces.py:finish():175] Joined memory
2023-03-02 11:57:51,567 INFO    HandlerThread:406987 [interfaces.py:finish():175] Joined network
2023-03-02 11:57:51,567 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:51,567 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 2
2023-03-02 11:57:51,567 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 3
2023-03-02 11:57:51,568 DEBUG   SenderThread:406987 [sender.py:send():336] send: stats
2023-03-02 11:57:51,568 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:51,568 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 3
2023-03-02 11:57:51,568 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:51,568 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 3
2023-03-02 11:57:51,568 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 4
2023-03-02 11:57:51,568 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:51,568 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 4
2023-03-02 11:57:51,568 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:51,568 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 4
2023-03-02 11:57:51,568 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 5
2023-03-02 11:57:51,568 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:51,568 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 5
2023-03-02 11:57:51,569 DEBUG   SenderThread:406987 [sender.py:send():336] send: summary
2023-03-02 11:57:51,569 INFO    SenderThread:406987 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-02 11:57:51,569 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:51,569 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 5
2023-03-02 11:57:51,569 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 6
2023-03-02 11:57:51,569 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:51,569 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 6
2023-03-02 11:57:51,569 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:51,569 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 6
2023-03-02 11:57:51,572 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: status_report
2023-03-02 11:57:51,685 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 7
2023-03-02 11:57:51,686 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:51,686 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 7
2023-03-02 11:57:51,687 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:51,687 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 7
2023-03-02 11:57:52,138 INFO    wandb-upload_2:406987 [upload_job.py:push():138] Uploaded file /tmp/tmpaeq4qwrxwandb/lzgyox4d-diff.patch
2023-03-02 11:57:52,208 INFO    wandb-upload_0:406987 [upload_job.py:push():138] Uploaded file /tmp/tmpaeq4qwrxwandb/edffk478-wandb-metadata.json
2023-03-02 11:57:52,427 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-02 11:57:52,441 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/config.yaml
2023-03-02 11:57:52,442 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/wandb-summary.json
2023-03-02 11:57:52,442 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_created():275] file/dir created: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/output.log
2023-03-02 11:57:53,521 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 8
2023-03-02 11:57:53,522 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: poll_exit
2023-03-02 11:57:53,522 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:53,522 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 8
2023-03-02 11:57:53,522 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:53,522 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 8
2023-03-02 11:57:53,561 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 9
2023-03-02 11:57:53,561 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:53,561 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 9
2023-03-02 11:57:53,562 DEBUG   SenderThread:406987 [sender.py:send():336] send: artifact
2023-03-02 11:57:54,045 INFO    SenderThread:406987 [sender.py:send_artifact():1417] sent artifact job-https___github.com_rach0012_humanRL_prior_games.git_humanRL_gym_ple_modified_dqn_ple.py - {'id': 'QXJ0aWZhY3Q6Mzg2MjU2Mzk0', 'digest': '50bccdb1849f8d7af243386193bbc143', 'state': 'COMMITTED', 'aliases': [{'artifactCollectionName': 'job-https___github.com_rach0012_humanRL_prior_games.git_humanRL_gym_ple_modified_dqn_ple.py', 'alias': 'latest'}, {'artifactCollectionName': 'job-https___github.com_rach0012_humanRL_prior_games.git_humanRL_gym_ple_modified_dqn_ple.py', 'alias': 'v3'}], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjU1NDI1MTYx', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Mzg2MjU2Mzk0', 'versionIndex': 3}}, 'version': 'v3'}
2023-03-02 11:57:54,046 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:54,046 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 9
2023-03-02 11:57:54,046 INFO    SenderThread:406987 [dir_watcher.py:finish():362] shutting down directory watcher
2023-03-02 11:57:54,442 INFO    Thread-13 :406987 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/output.log
2023-03-02 11:57:54,442 INFO    SenderThread:406987 [dir_watcher.py:finish():392] scan: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files
2023-03-02 11:57:54,443 INFO    SenderThread:406987 [dir_watcher.py:finish():406] scan save: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/wandb-metadata.json wandb-metadata.json
2023-03-02 11:57:54,443 INFO    SenderThread:406987 [dir_watcher.py:finish():406] scan save: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/conda-environment.yaml conda-environment.yaml
2023-03-02 11:57:54,443 INFO    SenderThread:406987 [dir_watcher.py:finish():406] scan save: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/requirements.txt requirements.txt
2023-03-02 11:57:54,443 INFO    SenderThread:406987 [dir_watcher.py:finish():406] scan save: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/diff.patch diff.patch
2023-03-02 11:57:54,443 INFO    SenderThread:406987 [dir_watcher.py:finish():406] scan save: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/wandb-summary.json wandb-summary.json
2023-03-02 11:57:54,445 INFO    SenderThread:406987 [dir_watcher.py:finish():406] scan save: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/config.yaml config.yaml
2023-03-02 11:57:54,445 INFO    SenderThread:406987 [dir_watcher.py:finish():406] scan save: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/output.log output.log
2023-03-02 11:57:54,451 INFO    SenderThread:406987 [dir_watcher.py:finish():406] scan save: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/code/humanRL_gym_ple/modified_dqn_ple.py code/humanRL_gym_ple/modified_dqn_ple.py
2023-03-02 11:57:54,451 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 10
2023-03-02 11:57:54,451 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:54,451 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 10
2023-03-02 11:57:54,451 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:54,451 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 10
2023-03-02 11:57:54,451 INFO    SenderThread:406987 [file_pusher.py:finish():162] shutting down file pusher
2023-03-02 11:57:54,750 INFO    wandb-upload_1:406987 [upload_job.py:push():138] Uploaded file /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/requirements.txt
2023-03-02 11:57:54,766 INFO    wandb-upload_6:406987 [upload_job.py:push():138] Uploaded file /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/output.log
2023-03-02 11:57:54,804 INFO    wandb-upload_3:406987 [upload_job.py:push():138] Uploaded file /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/config.yaml
2023-03-02 11:57:54,816 INFO    wandb-upload_4:406987 [upload_job.py:push():138] Uploaded file /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/files/wandb-summary.json
2023-03-02 11:57:55,017 INFO    Thread-12 :406987 [sender.py:transition_state():587] send defer: 11
2023-03-02 11:57:55,017 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:55,017 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 11
2023-03-02 11:57:55,017 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:55,018 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 11
2023-03-02 11:57:55,018 INFO    SenderThread:406987 [file_pusher.py:join():167] waiting for file pusher
2023-03-02 11:57:55,018 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 12
2023-03-02 11:57:55,018 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:55,018 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 12
2023-03-02 11:57:55,018 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:55,018 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 12
2023-03-02 11:57:55,073 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 13
2023-03-02 11:57:55,073 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:55,073 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 13
2023-03-02 11:57:55,073 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:55,073 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 13
2023-03-02 11:57:55,073 INFO    SenderThread:406987 [sender.py:transition_state():587] send defer: 14
2023-03-02 11:57:55,074 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: defer
2023-03-02 11:57:55,074 DEBUG   SenderThread:406987 [sender.py:send():336] send: final
2023-03-02 11:57:55,074 INFO    HandlerThread:406987 [handler.py:handle_request_defer():170] handle defer: 14
2023-03-02 11:57:55,074 DEBUG   SenderThread:406987 [sender.py:send():336] send: footer
2023-03-02 11:57:55,074 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: defer
2023-03-02 11:57:55,074 INFO    SenderThread:406987 [sender.py:send_request_defer():583] handle sender defer: 14
2023-03-02 11:57:55,074 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-02 11:57:55,075 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: poll_exit
2023-03-02 11:57:55,075 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: server_info
2023-03-02 11:57:55,075 DEBUG   SenderThread:406987 [sender.py:send_request():363] send_request: server_info
2023-03-02 11:57:55,075 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: get_summary
2023-03-02 11:57:55,077 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: sampled_history
2023-03-02 11:57:55,164 INFO    MainThread:406987 [wandb_run.py:_footer_history_summary_info():3442] rendering history
2023-03-02 11:57:55,164 INFO    MainThread:406987 [wandb_run.py:_footer_history_summary_info():3474] rendering summary
2023-03-02 11:57:55,164 INFO    MainThread:406987 [wandb_run.py:_footer_sync_info():3398] logging synced files
2023-03-02 11:57:55,167 DEBUG   HandlerThread:406987 [handler.py:handle_request():144] handle_request: shutdown
2023-03-02 11:57:55,167 INFO    HandlerThread:406987 [handler.py:finish():841] shutting down handler
2023-03-02 11:57:56,075 INFO    WriterThread:406987 [datastore.py:close():299] close: /home/quantumiracle/research/humanRL_prior_games/wandb/run-20230302_115750-s8v1s1v7/run-s8v1s1v7.wandb
2023-03-02 11:57:56,164 INFO    SenderThread:406987 [sender.py:finish():1493] shutting down sender
2023-03-02 11:57:56,164 INFO    SenderThread:406987 [file_pusher.py:finish():162] shutting down file pusher
2023-03-02 11:57:56,164 INFO    SenderThread:406987 [file_pusher.py:join():167] waiting for file pusher
